# This file contains the data of final population
# of objectives = 1, # of constraints = 3, # of real_var = 9, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.195182e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.939713e-01	7.516505e-01	-4.488736e-02	-9.253616e-01	-9.999202e-01	5.692849e-01	-9.965908e-01	8.992792e-01	6.597427e-01	-5.117133e-01	1	1.000000e+14
6.929389e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-4.633423e-01	6.996047e-01	9.903627e-01	7.560900e-01	8.007656e-01	-3.125135e-01	2.987031e-01	-5.437428e-01	-6.051864e-01	-5.117133e-01	1	6.123538e-02
5.791055e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-8.797937e-01	6.684995e-01	1.994857e-01	-9.982074e-01	3.766406e-01	8.795142e-01	7.400040e-01	-5.530945e-01	6.312237e-01	-5.117133e-01	1	3.200668e-02
5.614791e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	7.443749e-01	7.484863e-01	7.632902e-01	4.293301e-01	9.188720e-01	5.827296e-01	2.274767e-01	-4.499493e-01	9.261317e-02	-5.117133e-01	1	3.118814e-02
6.408051e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-9.988089e-01	8.728030e-01	8.664695e-01	-4.788290e-01	3.819695e-01	5.745948e-01	5.185434e-01	-9.614529e-01	-5.550680e-01	-5.117133e-01	1	2.607967e-02
3.070374e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	7.731169e-01	8.703865e-01	-3.822018e-02	-8.948020e-01	7.501882e-01	7.938371e-01	-5.199856e-01	8.967222e-01	-7.283086e-01	-5.117133e-01	1	2.571025e-02
2.191217e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.771771e-01	7.124690e-01	-6.032878e-02	-9.705399e-01	4.010407e-01	7.494145e-01	-9.988538e-01	9.063366e-01	6.304460e-01	-5.117133e-01	1	2.327296e-02
5.124450e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-6.013316e-01	6.069130e-01	-1.558090e-01	7.371844e-01	8.729718e-01	-3.059799e-01	-7.509920e-01	-3.384883e-01	2.497842e-01	-5.117133e-01	1	2.318127e-02
4.959477e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-4.786461e-01	6.706395e-01	8.843631e-01	6.561326e-01	-9.405638e-01	6.009543e-01	4.927251e-01	4.311235e-01	7.709098e-01	-5.117133e-01	1	2.251852e-02
6.305774e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-9.962430e-01	6.328024e-01	7.875062e-01	-2.983597e-01	6.991992e-01	6.530316e-01	3.555713e-01	-5.069605e-01	4.529524e-01	-5.117133e-01	1	2.223107e-02
6.723983e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-8.801922e-01	6.930122e-01	7.875062e-01	-1.419315e-01	7.331133e-01	8.795142e-01	7.316280e-01	-5.351452e-01	4.529524e-01	-5.117133e-01	1	2.046657e-02
4.857842e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	8.323580e-01	7.718720e-01	3.299555e-02	9.989247e-01	-7.407637e-01	7.808561e-01	9.509031e-01	-4.886947e-01	5.266486e-01	-5.117133e-01	1	1.952148e-02
5.232480e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-6.013316e-01	7.545286e-01	-1.558090e-01	7.371844e-01	8.669368e-01	-3.059799e-01	-7.509920e-01	-3.384883e-01	2.497842e-01	-5.117133e-01	1	1.918437e-02
4.131100e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	8.503396e-01	6.241775e-01	8.354152e-01	-5.149324e-01	-9.280268e-01	3.172515e-01	-1.474413e-01	-9.929922e-01	-5.675231e-01	-5.117133e-01	1	1.910089e-02
3.721432e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-4.909571e-01	8.980986e-01	7.152473e-01	-4.692048e-01	-8.655074e-01	6.177633e-01	2.789264e-01	9.981925e-01	-6.876196e-01	-5.117133e-01	1	1.886041e-02
1.432079e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.882910e-01	8.992426e-01	-1.763667e-02	-6.557978e-01	-9.377778e-01	3.744122e-01	-9.815098e-01	8.835837e-01	4.767160e-01	-5.117133e-01	1	1.884598e-02
1.807129e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.882910e-01	8.129133e-01	3.846699e-01	-6.557978e-01	-7.634625e-01	2.142139e-01	-8.874880e-01	8.574201e-01	4.801987e-01	-5.117133e-01	1	1.873698e-02
6.464255e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-8.801922e-01	6.944900e-01	9.500736e-01	-8.676607e-01	7.214269e-01	8.795142e-01	7.288662e-01	-5.478921e-01	5.515513e-01	-5.117133e-01	1	1.841028e-02
1.514459e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.993340e-01	6.178397e-01	2.874111e-01	-4.849908e-01	-8.753466e-01	7.737904e-01	-9.939115e-01	9.156975e-01	1.141570e-01	-5.117133e-01	1	1.797805e-02
2.987604e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.600099e-01	8.813901e-01	-2.034443e-01	-5.201379e-01	9.774556e-01	7.035886e-01	-7.715707e-01	8.959335e-01	-7.283086e-01	-5.117133e-01	1	1.752464e-02
3.969028e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-1.624457e-01	6.403077e-01	-1.869934e-01	-6.189567e-01	-9.974522e-01	5.836142e-01	9.937604e-01	-6.168012e-01	-6.731835e-01	-5.117133e-01	1	1.738249e-02
2.963880e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.600099e-01	8.813901e-01	-2.034443e-01	-5.008939e-01	9.417560e-01	7.024469e-01	-7.715707e-01	8.959335e-01	-7.283086e-01	-5.117133e-01	1	1.694917e-02
3.197348e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.882910e-01	8.129133e-01	-2.685992e-01	-6.557978e-01	6.353672e-01	-4.607114e-01	-9.715242e-01	8.574201e-01	-5.882227e-01	-5.117133e-01	1	1.637813e-02
3.635554e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.939713e-01	9.798249e-01	5.671839e-02	-4.898276e-01	-9.976333e-01	4.141912e-01	5.932240e-01	-7.898774e-01	6.154741e-01	-5.117133e-01	1	1.610543e-02
4.840849e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	8.845193e-01	8.931858e-01	-3.088980e-02	6.420054e-01	-9.945129e-01	5.059028e-01	8.250970e-01	-9.956365e-01	7.712365e-01	-5.117133e-01	1	1.605188e-02
1.899890e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	8.672990e-01	5.619499e-01	-1.172782e-02	-6.208836e-01	-8.949099e-01	5.219390e-01	-1.846269e-01	8.999958e-01	2.011569e-01	-5.117133e-01	1	1.582569e-02
6.808962e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-4.633423e-01	6.996047e-01	9.903627e-01	7.560900e-01	5.985603e-01	-3.577170e-01	2.987031e-01	-5.437428e-01	-6.051864e-01	-5.117133e-01	1	1.556944e-02
4.212361e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-9.985070e-01	7.452572e-01	7.722103e-01	-1.703534e-01	-6.866575e-01	7.737904e-01	-9.934919e-01	-2.743106e-01	1.909588e-01	-5.117133e-01	1	1.555231e-02
4.760298e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	8.323580e-01	7.718720e-01	3.299555e-02	9.989247e-01	-9.267255e-01	7.332245e-01	9.509031e-01	-4.969404e-01	5.266486e-01	-5.117133e-01	1	1.549546e-02
1.245839e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.939713e-01	6.595152e-01	6.964710e-03	-9.310602e-01	-9.253247e-01	7.596665e-01	-9.954768e-01	8.992792e-01	6.339235e-01	-5.117133e-01	1	1.546438e-02
1.846704e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.333119e-01	8.790231e-01	4.948024e-01	-7.906477e-01	-8.402728e-01	3.803484e-01	-8.232651e-01	8.860894e-01	3.295005e-01	-5.117133e-01	1	1.526472e-02
4.702174e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-9.985070e-01	6.596724e-01	9.415546e-01	-1.703534e-01	7.490526e-01	7.737904e-01	-9.934919e-01	7.474550e-01	1.909588e-01	-5.117133e-01	1	1.521912e-02
2.030137e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	7.031011e-01	9.531888e-01	4.878247e-01	-8.131937e-01	-8.402728e-01	3.803484e-01	-7.055375e-01	8.860894e-01	3.783526e-01	-5.117133e-01	1	1.492203e-02
3.362323e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	9.601202e-01	7.449284e-01	3.072945e-02	3.815569e-01	-9.112633e-01	9.280887e-01	8.853011e-01	4.831899e-01	-6.517346e-01	-5.117133e-01	1	1.489296e-02
5.395957e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-3.961652e-01	5.984087e-01	3.897447e-01	9.492925e-01	6.187000e-01	5.395900e-01	-8.863506e-01	-5.437991e-01	4.713043e-01	-5.117133e-01	1	1.479449e-02
4.451372e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-3.638101e-01	9.588229e-01	5.671839e-02	-7.178644e-01	-7.934442e-01	4.141912e-01	5.847600e-01	-7.898774e-01	6.154741e-01	-5.117133e-01	1	1.468720e-02
6.519927e+00	-2.423038e-01	-2.662041e-01	-3.205344e-03	-5.853814e-01	6.077498e-01	-1.067238e-01	6.069465e-01	9.560178e-01	6.025805e-01	6.437755e-01	-8.665173e-01	2.998311e-01	-5.117133e-01	1	1.467585e-02
